graphic_type,dominant_colors,color_harmony_score,pattern_complexity,element_arrangement_density,cultural_relevance_score,user_feedback_score,material_efficiency,energy_consumption,environmental_impact_score,design_aesthetic_score,engagement_rate,ai_generated_features,sustainability_score
Arrangement,Neutral,,High,0.1274845121181056,0.7281628126539754,4.745100651157218,,15.0,0.7888031491051668,9.854028662938637,71.9328582762998,"[0.5710001223947662, 0.4924313492235929, 0.8254735053293211]",0.8783676600314297
Color,Neutral,0.777336565632026,Medium,0.7643828796693368,0.6241010832306567,9.848004163306973,0.7281323064164773,15.0,0.9270866368968548,5.16327741968267,31.139923490785893,"[0.8411494326724746, 0.7721351888443992, 0.7642723542018178]",1.045759078649615
Arrangement,Warm,0.9638828637245548,,0.4172147755027388,0.8836253432085889,8.399641408991531,0.7120645124583203,5.0,0.6635423210055414,8.41362106667395,97.68892238064876,"[0.06438380982450975, 0.4471107417419664, 0.055490608671614705]",1.0854775708173885
Arrangement,Neutral,0.9345825968675416,Low,0.8447671480247492,0.5216354565693915,7.234147198205831,0.7679187812354394,10.0,0.446134438566964,9.729291552219674,58.84583302311282,"[0.3533303570448971, 0.6346539607229998, 0.4527760813943983]",1.1479659965541775
Color,Cool,0.9615501550795656,High,0.2760063340395728,0.5287016900904544,4.755497565496078,0.8487957889384888,10.0,0.4119615950993726,6.37857997814713,90.07929717484944,"[0.04564526843729522, 0.9762283168439014, 0.7980607539588013]",0.9360062224972308
Color,Warm,0.7827915257142282,Medium,0.281293684768016,0.6569497182209372,7.352982920711758,0.5339952700295287,,0.9631431339970576,7.574133835201476,36.864960180353,"[0.5413286827318018, 0.301567173179043, 0.24991248614841155]",0.9238341937384482
Combination,Cool,0.847600214003039,Low,0.2068593078544603,0.7166577529615934,0.1041557218840238,0.7310526777093607,5.0,0.4836199703843458,5.563029815267515,84.51827950896073,"[0.3970870132643288, 0.7381460955071911, 0.2144788013121618]",0.8983571029381417
Color,Cool,0.8665073059182793,High,0.420277376032408,0.8762158920901251,9.566470398377133,0.7170460352701744,5.0,,9.629796229794042,0.2236898859169667,,1.0967303912008604
Color,Cool,0.6845519482106927,High,0.5983306516120768,0.965041460033958,9.099842060463736,,10.0,0.2565893322809655,9.83887667473335,46.864029999886725,,1.1653633826296803
Color,Cool,0.8516156021391977,Low,0.530422578663188,0.6924505356072695,6.028606508536992,0.6630069012655417,10.0,0.2791044459503455,8.668110602305825,89.52913548156617,"[0.250399927701639, 0.7288538972971539, 0.042347743213956845]",1.0661246424236352
Color,Neutral,0.866108426883506,,0.2027560760983312,0.6383271753884918,4.77528189850828,0.8365390459190112,,0.7199629796465196,9.739978326027009,84.55605845496389,"[0.19381626416029119, 0.7776730798910386, 0.6954671598797618]",0.9621294190757504
Color,,0.6627307641256431,Low,,0.9483379903200312,,0.7189941633265005,5.0,,9.888465055198662,90.8286181062681,,1.2226734171298157
Combination,Warm,0.6570029398730038,High,0.6144391124336576,0.8569504909319074,1.98468164609523,0.9488614828643978,,0.5241649233974279,6.699471938107466,93.18846106699316,"[0.22927076740725183, 0.7065057223451376, 0.3064400125781549]",1.1074760978484226
,Cool,,High,0.1281412383353991,0.9722834026752204,0.2344776018540362,0.7543315522967357,5.0,0.08875923738534,7.798891175484913,81.390900702108,"[0.8948009341644005, 0.8915839140862579, 0.448428858154451]",0.9925065489150297
Color,Cool,0.7769287129307652,,0.2434318895111676,0.6186153436748683,5.244446101368978,0.6409576662707359,15.0,,8.890790238417473,15.905405600165112,"[0.45212795241142967, 0.4855797714918604, 0.2308671388786392]",0.9203198715546128
Arrangement,Neutral,0.9405000554701912,Medium,0.6424239033082236,,1.981968434450111,0.547076996537508,5.0,0.2187086179386573,9.541340492147652,89.25147630979963,"[0.16103460430769256, 0.8156661967917581, 0.40724621701976815]",1.1169748030366438
Arrangement,Neutral,0.9468779750101128,High,0.5329555653478831,0.9209090798503108,,0.5632856097506246,5.0,0.1456611577095745,9.374617765100384,46.29757147283815,"[0.4435197871394755, 0.1730006907012991, 0.545987044684117]",1.144339053558597
,Cool,0.87672349496999,,0.5305052607203574,0.7949004262237114,5.501613360569856,0.6123410466764329,,0.2052079805863604,8.786822245674394,,"[0.7928057371519739, 0.4397345850268385, 0.9233006661322788]",
Color,Warm,0.7709408085398157,Low,0.4106190591988429,0.574980202558543,7.101667092853362,0.8351790198255613,10.0,0.6840554319119111,5.799345700353305,38.82922276250268,"[0.5585907692324228, 0.6006824863972172, 0.4792525768112257]",0.9740631959860714
Arrangement,Warm,0.9970604119398484,Low,0.2622862330875187,0.5238903370046406,9.53058314758211,0.5877112385875614,10.0,0.4847566852321824,8.957953222558292,,"[0.6907408656155315, 0.8204451583655831, 0.4108195141951858]",0.9580303182935036
Combination,Warm,0.6218196069111297,Medium,0.3460729686434044,0.7215345726781788,2.102229663117309,,10.0,0.8077695336326763,6.272562311322929,39.11637065863053,"[0.9416323875827453, 0.35460539820830295, 0.7723789559094921]",0.9510976421171746
,,0.8846738907146539,High,0.5765946232171923,0.997418563419781,4.533641182087017,0.7928853345562294,10.0,,6.751853470702363,35.01644898822755,"[0.9873178289984923, 0.2964449149294971, 0.9412219047054169]",1.1479090199908693
Color,Neutral,0.6307199306805975,Medium,0.7755484399048854,0.6112792131656195,1.0533526179028665,0.644759492116699,5.0,0.1614353747924474,6.698954048417294,53.84102312072541,"[0.7605335042009619, 0.36207857681006816, 0.11440581382628101]",1.0880138276060511
Arrangement,Cool,0.7078386230821685,Medium,0.7484882416707719,,,0.7796242205869139,5.0,0.3974029373300931,6.740067962571347,72.00822737882797,,1.1911754123360163
Arrangement,Warm,0.8064236829822321,High,,0.8241642066025338,8.504354472277292,,15.0,0.7618297146966683,5.247195456619467,4.240726452240562,"[0.8099493810342824, 0.5756178149772405, 0.38797093856099774]",0.9974419116943388
Color,Warm,0.9571245512094064,Low,0.8822166589323939,0.85538017199365,2.8362672465377248,0.606253298655419,5.0,0.7323040050054069,8.752098705703515,23.926378771272294,"[0.5473381471425239, 0.20803158254069354, 0.9708982745986482]",
Arrangement,Cool,0.9739599833349488,Medium,0.8005597585559595,0.9480513008167004,0.7244839956387117,0.9964122714819524,,0.7460963779009012,7.675884906410829,42.34564261777315,"[0.16174202112978786, 0.7959251552220349, 0.46984587903071384]",1.138634079682826
Combination,Neutral,0.7029376105331349,Low,0.5018378384447062,0.9766712945702792,5.739157204731436,0.5244213535215689,5.0,0.0713031762701559,9.544525510360964,34.394391763685114,"[0.9293835270932678, 0.854847527442631, 0.6931263509129523]",1.1452553229996114
Arrangement,Neutral,0.9800386997736712,Low,0.1148504666055038,0.7500862288654092,8.628748429909333,0.6747536575595208,,0.1389718053427889,5.169837308699657,43.10676939146316,"[0.39215061367300075, 0.3358986325898775, 0.06795190665750472]",0.934774111240472
Color,Warm,,High,,0.7967346817197823,2.6389908297478124,0.5241314940652694,10.0,,,38.59324856300187,,
Combination,,0.9060073022757942,Medium,0.2735697309001557,0.7928541001704772,3.3812766730196566,0.733890403697711,,0.9964192928907972,5.1159348322210105,25.99903456133317,"[0.6516995479968323, 0.9207076885727634, 0.5922429070473021]",0.9110554856221258
Arrangement,Cool,0.659265218292757,High,0.7662326520508481,0.920518305832404,,0.6522346892202087,5.0,0.4538244685955721,7.312123630282245,13.198783444928797,"[0.5568278813288318, 0.6939292929850036, 0.6862805004746777]",1.1282223258941664
Combination,Warm,0.9762275032366832,High,0.7853179105111037,0.9960781397904876,2.4927882645892296,0.9880457737566803,,0.6830585378173784,5.897799012968563,0.0330485145108694,"[0.510688037211601, 0.7375625859004511, 0.14287672206800694]",
Combination,Neutral,0.7565873188851608,High,0.3021417921303788,0.590071685816423,5.084734369270905,0.6991346231382276,15.0,0.8355664699414991,,65.65847483876179,"[0.1570484710114627, 0.6381080795634996, 0.6200922266012414]",0.9039211550057332
Combination,Warm,0.7610838986363707,Medium,0.4015520685582004,0.6567380334359623,7.463684484912413,,,0.5733093951378573,8.951295745001843,86.29995335123665,"[0.2363974363389283, 0.5533138161487388, 0.35536556883830506]",1.0583615166660492
Combination,Neutral,0.78056399548993,High,0.3066285964089488,0.7255671171929636,,0.6557578018005732,5.0,0.7467316771535186,8.071928416331895,73.42633487834014,"[0.8856254326217582, 0.3328235529804241, 0.47705468894892933]",
Combination,Neutral,0.6291520267730735,Low,0.6250864205213873,0.8634793285990028,7.782505662727147,0.7092668252964911,10.0,0.4494516361817557,7.148252658546898,79.20086222556016,"[0.686577846784343, 0.3492725370526346, 0.8074105742919756]",1.1209742352652554
Color,Warm,,Low,0.683755387407869,0.7567247253596847,6.493678752481541,0.5170145333130063,10.0,0.1356174593860014,6.755697090699151,57.87879374555269,"[0.014338278985524533, 0.9972630907321449, 0.8441404442019206]",
Combination,Neutral,,,0.6721233210515069,0.96160018263175,4.654738467094612,0.9137286925134056,5.0,0.4692539687388086,6.816597167755529,78.34738503609205,,1.1738042961934334
Arrangement,Neutral,0.9681264486262896,Medium,0.59540143957872,0.542556938365987,6.383223695900396,0.8679483118973461,15.0,0.3337374665912239,5.477461345532179,16.822235557788655,"[0.5832422100352804, 0.7559671594875774, 0.0958270210178016]",1.0275571700866188
Combination,Warm,0.7992215370580539,High,,0.9916114045374048,4.223235564561236,0.7143633630617849,15.0,0.9783372331646664,8.678300431656869,96.728327353108,"[0.8253104331524928, 0.31362845956500773, 0.5628178680156016]",0.9978837299668114
Color,,,High,0.6541976566105036,0.8635432627134738,9.852401140703694,0.6078202369786609,10.0,0.0685964543513323,7.558727196064836,12.469881977494202,"[0.15064837029248102, 0.040339441453238645, 0.5762918423262708]",1.177392623005197
Arrangement,Cool,0.6901120336047354,High,0.969365404532156,0.9232795285058172,8.606246067417025,0.549912741206228,15.0,,7.47619420792917,59.70727250276171,"[0.25730324134650995, 0.6480989704078018, 0.910001822133176]",1.1625915034487593
Color,Warm,,High,0.1942230536120714,0.7033032935657462,6.387773360115201,0.632432672733787,10.0,0.5018543145294252,6.331975245522425,94.08462960279502,"[0.09348271945803588, 0.8931720263906926, 0.9840005646923526]",0.9208045303102724
Arrangement,Cool,0.6017955962667755,Low,0.7990384599522192,0.5489481078979732,7.852435786680953,0.939632516038334,10.0,0.8534252640969561,,62.65397854483672,"[0.5859224019441875, 0.09637606381526131, 0.9037161596451896]",1.103347453787658
Combination,Warm,0.6416571196753444,Low,0.9347823079726596,0.6541071890398498,,0.5956134429052431,10.0,0.2873565372761334,8.195510431431885,90.22166348117132,"[0.6365835229671968, 0.3280725708288168, 0.5589252502498931]",
Arrangement,Warm,0.8354226539271162,High,0.1630322886514404,,6.85702149681954,0.9168489703793729,5.0,0.3250691198940701,8.092781384437355,8.348271508490711,"[0.4374534733273454, 0.31392735215837675, 0.2996621171735956]",1.0561787707491022
Combination,Neutral,0.6866768420316133,Medium,0.8752126311975161,0.847151776080842,4.413498299840493,0.5365856001346943,,0.1872191657394093,8.173742834204251,53.7069090531332,"[0.8151726911993049, 0.23301424983890617, 0.5112320003945074]",1.144632479362134
Combination,Cool,0.7762519853884907,Medium,0.3667562850316596,0.7773979442895316,5.024983308039133,0.9236996514476404,10.0,0.5046927499714697,9.5119065590002,35.46250530711879,"[0.858134433599258, 0.15687209827457782, 0.023480987911831286]",1.0489610457577967
Arrangement,Neutral,0.9525545876206286,Medium,0.2393816217590429,,2.993612205086696,0.8509723191169298,10.0,0.9500232670938504,6.439576107712499,82.09511266553857,"[0.858377256821616, 0.12941477942161572, 0.26516300440539586]",0.9090899212824148
Color,Cool,0.8798525997824087,Low,0.4712060874435696,0.6448912393546049,6.500410893661467,0.8009135318974598,5.0,0.782209915700164,9.41795922040938,86.45942299115463,"[0.5029917616780677, 0.9598989581514545, 0.9821784963015666]",
Arrangement,Warm,0.8677003371837402,Low,0.2414989915264559,0.6834069498952409,9.257438568231873,0.9727439968036672,10.0,0.4799124115702163,8.729552384831564,86.13396705794608,"[0.2830567650091591, 0.6263907039255363, 0.9507415780914393]",1.0369213553311478
,Neutral,0.6561903294902219,,0.8542312817997786,0.7178090484833893,,0.9360810531723444,5.0,0.1392099832925957,8.061538347359921,13.749523431683851,"[0.1418152700718608, 0.3794406137291496, 0.11613765891824168]",1.2397035185507967
Combination,,,,0.2703395120387181,0.5066736953134154,3.669440872597618,0.9759701357743598,5.0,0.8661314878091819,6.787269193587076,13.70578242746381,"[0.3202207477098653, 0.41125820970219007, 0.42838806742986235]",0.9217860649213812
Combination,Warm,0.7690135882276723,Low,0.7997338706786499,0.92079901893962,7.194397087329624,0.9141669641478012,15.0,0.9775153167699098,,3.1683138374551167,"[0.8852188919708543, 0.471425847846323, 0.38997385628053116]",1.1306803798683225
Color,,,High,,0.5329644520534368,8.894288870423479,,15.0,0.0942885364268686,8.450547657291603,4.801901107931084,"[0.6785528129430045, 0.1957099948026132, 0.4195192711116599]",1.161926204924846
Arrangement,Cool,0.7090039447953844,,0.7211982428069618,0.8965800572298601,,,10.0,0.5426514765457151,6.662048131244877,,"[0.9293488744903633, 0.02853387443326938, 0.8039125744768079]",1.0876799043294505
,Cool,0.7407229977616476,Medium,0.1284055727814414,0.8746728542286688,7.271513135642474,0.7670015688982379,5.0,0.657326578764946,7.9355352145853795,63.65544661884428,"[0.8643667937269942, 0.7066882660470971, 0.0015230326908315384]",
Combination,Warm,0.7466785686168866,Low,0.4008203000872696,0.7328015796584905,4.70042763221413,0.5570830232177995,15.0,0.1407540053150051,5.891233116839192,18.98359622521494,"[0.10219955531212999, 0.22645854177510172, 0.7492920691487815]",0.9672100663995816
Arrangement,Cool,0.8780679972525787,,0.8740596609587996,0.5624984084490134,,0.6175518694678263,15.0,0.4452521134592666,7.075736700779295,,"[0.5627975008017557, 0.37766694753505403, 0.3093348781643924]",1.0605138867873014
Combination,,0.7858011170717989,Low,0.4970634936783116,0.6416170111945734,4.814983036967656,0.675037729732608,15.0,0.9556427841931892,5.852348571548923,7.843285602265104,"[0.8026351215599525, 0.7521863475257797, 0.13390220378770068]",
Combination,Warm,,,0.4332753615179096,0.8879657414154287,,0.8746726004364522,10.0,0.8620912726111838,5.926540943160783,77.86433609877363,"[0.3575052153512499, 0.32717324823831984, 0.6074579912158041]",1.056249736028218
,Warm,0.8415505180985574,Low,0.2800364023774331,0.6779121100065548,,0.7645430569848514,15.0,0.4340978772572974,9.227069569964367,77.66940326430245,"[0.7828467659700263, 0.6397916766750863, 0.8347762508619005]",0.9953569017505112
Color,Warm,0.7927024685654004,Medium,0.3484354909425096,0.8636193133282963,7.773621879181281,0.6078455329489431,,0.9389790370980016,5.714507620510528,13.074720990491173,"[0.4661388285358835, 0.23514022650305555, 0.08187951169990815]",0.9344147311778715
Combination,,0.7755129387507225,High,0.7373369519452658,0.9576285759304934,1.2492693027237112,,10.0,0.6653838909200226,8.659743990919592,21.687154743295057,"[0.2425723406180259, 0.6143311651066844, 0.7316205781317184]",1.1090039144660622
Combination,Neutral,0.7535359350172621,Medium,0.9951211014853508,0.6758565201772804,6.5463540255062895,,5.0,,9.887240635346744,97.89206635035865,"[0.8924629659224824, 0.02168691204673323, 0.44643252646387144]",1.2347104574195815
Arrangement,,0.8708451522423533,Medium,0.7786422012782479,0.7308972220036632,6.656916796357307,0.6726603999621785,15.0,0.4301645573758553,8.76478376565156,2.1698904636950567,"[0.5629416091798407, 0.9676592473655367, 0.5334464662904094]",1.116871714661037
Arrangement,Cool,,Medium,0.3631601506686647,0.9176660518943144,,0.936676303861413,,0.3301746396445862,6.93163123645617,62.272093462496045,"[0.7448403149003937, 0.1114698989376226, 0.4477507204142086]",1.053396447236451
Arrangement,Cool,0.7953460876912161,Low,0.734057274716252,0.5208506352732519,2.6993112412221185,0.7361225763099457,15.0,0.0413741134012867,,49.72129000144179,"[0.1804534189967324, 0.6070113702613551, 0.3394152330966731]",1.054162685864506
Combination,Neutral,0.7021060808353403,Medium,0.2385680332877591,0.6477750945304218,3.223682735322013,0.8793083988449624,10.0,0.0527987528992468,7.756167386831619,23.988678427538723,"[0.36397792290452113, 0.4526920105437955, 0.36405666339213494]",0.9875403146507682
Arrangement,Neutral,0.9605166705200838,Medium,0.2696926198383552,0.7142407654981995,3.370242925878228,0.7671316912966883,10.0,0.7046497347125797,7.778678036004322,45.47612059243053,"[0.5900730706187464, 0.14615960159554198, 0.4666716892515379]",0.9298499288932174
Color,Warm,0.7682220897394868,Medium,0.4180501039240283,0.8517811083984121,9.13438930721463,,5.0,0.8845527402186063,5.77616801220327,96.82400388232992,"[0.889054289170976, 0.9111136345057155, 0.8362015408219846]",1.022219067922896
Combination,Neutral,0.8152112722229876,,0.3648198253713016,0.805183020271468,0.7058593498764898,0.6158221016110637,10.0,0.6045992342221003,7.265255521222995,41.134040686342885,"[0.4191099779950631, 0.6487963932357242, 0.8387331451349191]",0.9321070921961284
Arrangement,Cool,0.6714323456163304,High,,0.8746686058640536,1.588982524113297,0.9290740825882527,10.0,0.7131380515457072,6.501527669889299,71.25176903456946,"[0.02278493207728005, 0.956187154272614, 0.25505386416997966]",1.0091312719723082
Color,Neutral,0.6247072565955754,Low,0.6389158779515133,0.5767432159699977,4.783302857040864,0.5148564806572455,15.0,0.8087577435873651,7.617925949061641,12.047214499463909,"[0.23084116270706045, 0.6461909013930938, 0.007393886395626215]",0.9523883923803288
Combination,Cool,0.732701119257555,,0.61712212070517,0.6378037259262429,7.8643781411309455,0.9404470932642228,15.0,0.9719571830099344,,18.10723841247629,"[0.8280789166484673, 0.4853985336135601, 0.06980621202306037]",1.0103225213044158
Color,Neutral,0.9967683774403318,Low,0.4434884889158708,0.9890158644941548,2.994554357468574,0.5765233368061631,5.0,0.7231685268842636,7.997589575078599,7.3564443085790465,"[0.8918406952146634, 0.28624456712734614, 0.6922088595614794]",1.029932806731562
Combination,Cool,0.6003880088076612,Low,0.5249986615920874,,8.422212587796134,0.6442753514697588,5.0,0.3982936048312894,9.957706923729363,32.85060570790822,"[0.8809008572930134, 0.15872838926968424, 0.6094263101836047]",1.0986372511306128
Combination,Neutral,0.6716456030743734,Low,0.1252312983406665,0.6840766473820645,0.7851554796330951,0.6206586474006961,5.0,0.5360293149727093,6.231684680530038,6.531832748794397,"[0.7232381686502106, 0.6591706253075252, 0.6913787011893016]",0.8590489861930777
Color,Warm,0.6836545722394384,Low,0.8442062222016281,0.7562174217368715,0.5216376542950862,0.6591314660146714,10.0,0.6688624127905496,9.022066558092025,17.156222021742206,"[0.2127986394653799, 0.09119239081556652, 0.1674558661260399]",1.0819258717548796
Combination,Warm,0.6319977036299004,Medium,0.1090769358937148,,3.724326982766119,0.5214052601043506,5.0,0.9245061348908672,8.526142936846046,3.700215453145917,"[0.29987826472114154, 0.4578116965863448, 0.1253860674649877]",0.9009932030054568
Arrangement,Warm,0.6710398188955609,High,0.9523163359517304,0.596281900922627,9.478785427139403,0.7614036167778615,15.0,,8.608551317529622,3.992871623861427,,1.1272782662735608
Color,Neutral,0.6402752766247211,Low,,0.6209197422675137,5.13781557036192,0.867994394305336,5.0,0.1242576531409729,9.722242254812004,65.4358855389188,"[0.14125761437854178, 0.7892453310270813, 0.992899325472256]",1.1520452071902307
Arrangement,Cool,0.986903291420042,Medium,0.1681992551398494,0.5879149421643666,3.77735518145899,0.8719027324660938,15.0,0.0056475708467619,7.463614075152188,47.31036565118384,"[0.6851893866413663, 0.06593264976574342, 0.5683438363762591]",0.9356731103261778
Color,Neutral,0.6679880465074569,Medium,0.7525994646778232,0.5596861442024497,4.899480085764367,0.5338759625889196,10.0,0.0076639244865137,5.114292140210647,31.671938350337925,"[0.11073181913903296, 0.7058360189006401, 0.10021912297094426]",1.0671697924432737
Combination,Warm,0.7804852373142873,Medium,0.4147511816442872,0.7759691937617489,6.661056223774713,0.9202191059470488,5.0,0.2657225039854287,7.169987468411093,28.39449657891494,"[0.6665217656264778, 0.4139380542211226, 0.7663088240837713]",1.1043902456610084
Combination,Warm,,High,0.9159231254582416,0.6928488076058148,4.253837354942823,0.6279261117444609,15.0,0.4427491145059469,7.3231961465455075,22.833319319975143,"[0.7318578844348542, 0.1759842424817386, 0.43397587135458016]",
Arrangement,,0.8825332740335652,Medium,0.1613216016718077,0.6407981949946246,7.28580037510163,0.9861432236610076,10.0,0.4964902931529371,9.222729071958572,85.97181674979562,"[0.7595818413389587, 0.3659242788639393, 0.751149610464696]",0.9899138682049268
,Cool,,Medium,0.5109525636762284,0.9088578299829092,,0.819786499656856,10.0,0.0076759885376137,5.458469032775478,23.891421390763256,"[0.34354235929679855, 0.10154520990205818, 0.6915505408294096]",1.10151797138523
Combination,Cool,0.8621882813082413,High,,0.913833681597672,1.4895067041774868,0.5009463646490613,15.0,0.0905559535996719,5.486364609753986,35.3207992561338,"[0.36216477436797145, 0.013425123736136024, 0.7959109801710436]",
Arrangement,Neutral,0.6086175872121775,,0.2604848296238559,0.6564914819255602,5.671561786882904,0.618276324183042,10.0,0.8443949866927635,5.794768227684869,47.47266942091832,,0.8824089953761265
Color,Cool,0.713676969547247,Low,0.50346268295249,,1.1807986360660885,0.805266081080411,15.0,0.8136393799541176,8.093708262602927,,"[0.28529002656533775, 0.4366521303932045, 0.36444298297813704]",0.979800268508007
Color,Neutral,0.9574702433428528,,,0.8909702487844653,,0.6602182331126347,15.0,0.3858797238158458,9.512995980500056,30.832379990841886,,0.9856885946932727
Arrangement,,0.7950526422742954,Low,0.1038535592574244,0.8648818533331118,6.770190041658784,0.7997039584549375,15.0,0.6068126113195198,6.4796378868830296,0.3823751928035745,"[0.3725299818220611, 0.8289187341132904, 0.6988197451494694]",0.9209050503655566
Arrangement,Cool,0.6599986882894727,Low,,,4.270548421703291,0.8068676978615797,15.0,0.5248433248647059,,66.1638322899506,"[0.36731126138574055, 0.6536836421445685, 0.42119830274526204]",1.0863220819737371
Color,Neutral,,Medium,0.3373252085943082,0.556882748431166,7.057372528321255,0.5499109214237052,15.0,0.4503579740635144,,74.24953677667374,"[0.45303661507147863, 0.8282905780420076, 0.571210342884125]",0.8992438643658874
Arrangement,Cool,0.6245070240486336,Medium,0.8131739844672424,0.8069131719099075,2.772286324563055,0.9150088217553154,5.0,0.1144523302946334,9.202288468356103,33.485736370715856,"[0.7566258428905047, 0.27805160390603345, 0.6204701578443405]",1.22588666788518
Combination,Cool,,High,0.8369919129475651,,0.4349473630137235,0.7195582564882363,15.0,0.9298809948189976,9.390814847153012,40.69217654945771,"[0.2880957543252396, 0.47107234521579355, 0.04016881863855226]",1.008031413672188
Arrangement,Neutral,0.9580583178272536,Low,0.1038715907931701,0.7529524231666578,2.082520246995476,0.6189761050334778,15.0,0.6480474470150989,6.504876837998808,48.47612553100733,,0.8206676037747372
,Cool,0.7195622036431328,High,0.9549827293501671,0.7242071995380556,2.992703586351131,0.5627259021843243,10.0,0.2477706480978936,8.917173616119783,5.959122574003517,"[0.6653565067619114, 0.4209527792033686, 0.8848982047953992]",1.16006685125523
Combination,Cool,0.9213634944013792,High,0.59844600566007,0.6348244533221095,5.116699796235713,0.7042419778453446,5.0,0.3425915157530985,6.0831583594108025,5.686570422607817,"[0.4848765530966904, 0.03515913398922155, 0.6193123549799808]",1.0648744190203998
Arrangement,Cool,0.6832002305014707,Medium,,0.7596718843521113,2.121140236502036,0.9577656549152797,,0.6500774527376759,6.682567575792568,2.658809047065669,"[0.5240866005780856, 0.03052810069016343, 0.9432168156301638]",1.0526360445041196
Color,Neutral,0.7123772106054413,Medium,0.5417391749248723,,9.7165131008631,0.9553432211188712,10.0,0.294142971319016,8.145793182417226,61.37663132089658,"[0.19479448303767188, 0.5300192713408723, 0.509464045499574]",1.1194876651452654
Color,Warm,0.6164757668845212,Medium,0.3847067234582018,0.9304415350643094,8.275833187177549,0.6851163547333348,5.0,,7.866300637337441,40.725022766953686,"[0.8314184305233214, 0.30685118993118266, 0.34489321859674305]",1.0502912130282858
Color,Cool,0.9171825201278068,Low,0.4678641144837754,0.6120532227985227,7.937485320688467,0.836456352494572,15.0,0.9529782276452832,7.125627249846572,31.88810624971464,,0.9685716347198448
Combination,,,High,0.7435084573459345,0.5425514736204298,9.7630254819242,0.9456558130405888,10.0,0.5029623615642566,9.745028969267317,80.4193267043215,"[0.28384506373020124, 0.7228664205944609, 0.9459133108334817]",1.1681955122394443
Combination,Cool,0.6862018908383575,Low,0.1896051012224101,0.9909838064382924,4.790232190086359,0.845089768196277,15.0,0.1182684748702938,7.826956263719665,21.689212084529817,"[0.3751493699699764, 0.5162216196289922, 0.906341365980194]",1.021186793934854
Combination,Warm,0.899117255372657,High,0.2042852176553015,,7.1933535663278185,0.9589313983189884,15.0,0.8373439761355675,5.711651507207359,57.45637747516631,"[0.416593399339969, 0.3327389462474871, 0.683828741467513]",0.9637364445644568
Arrangement,Warm,0.9525286513343562,High,0.9126808414639734,0.5871368200352942,4.918275663313949,0.5173438888303623,15.0,0.3687719675816975,7.283259710486853,3.85516453290734,"[0.6299648331495205, 0.9489336597622522, 0.8882706424868142]",1.0789713567506434
,Neutral,0.9227271298320484,High,0.1537763253147895,0.7155787091075667,3.76046872405206,0.6093435940333236,10.0,0.2647845025259103,7.673397616301548,33.077679141481774,"[0.4342242249372916, 0.41180529413277356, 0.6491557231251878]",0.918510391671894
Arrangement,Warm,0.7250550284370136,Medium,0.3488105030282978,0.5906289289901272,9.596839375579028,0.8500052846529274,15.0,0.257115593071317,7.121939018188524,,"[0.9832618532643337, 0.23479663244872562, 0.6915464556954063]",1.016745954034998
,Neutral,0.9827889104747662,Medium,0.3271826488950253,,8.213289525423553,0.917071318340942,,0.8083325350351434,7.753886790426248,94.87193012111706,"[0.2545212739764863, 0.7871307906982421, 0.758531019543229]",1.0466314221828803
Color,Cool,0.8123158340697127,,0.3526565122759324,0.9503010741704888,1.831912425966522,0.7143389973434269,10.0,0.9530035025349431,9.506643472252454,92.1431813296099,"[0.37043792211900806, 0.2913254699282444, 0.6117845573199391]",0.9710932268470868
Color,Warm,0.6022883150753809,,,0.8216919054347063,0.131388743841514,0.9753751863931668,5.0,0.9321125255421714,,25.070977521766626,"[0.24131503052736603, 0.18157256301663427, 0.17636633675772562]",0.949073973027345
,Warm,0.7856640812873974,Medium,0.7726692604985647,0.8391289178061074,2.724143229502203,0.6044033045739386,5.0,0.1531164767710493,6.424829369258868,53.244214412207,"[0.7697226088422015, 0.6063538801294662, 0.42594645504501305]",1.1414651357073875
Combination,Neutral,0.7561418606386965,Medium,0.3785787973219462,0.6724388802726677,1.7877157021130352,0.6379878598693096,5.0,0.334349147328043,6.615999411923122,76.82615252459128,"[0.6641055285641244, 0.2250331655425174, 0.10862286909163665]",0.9693618306390712
Combination,Neutral,0.6753417376242291,,0.2842150315705934,0.88701019747457,8.495653776042433,0.6548448129091029,15.0,0.6175596663997306,8.71124830586651,2.4206929897061302,"[0.7130764233275689, 0.16031352923448905, 0.5764682086874445]",0.996206325081574
Combination,Neutral,,High,0.4951908398836653,0.6050525730226232,6.982914828622581,,10.0,0.8023638506611409,5.325695749710508,29.732141336756168,"[0.7160225909919756, 0.9412969824155529, 0.5170738610415057]",0.962167512719497
Combination,Cool,0.7353967187985717,High,0.6654838275999325,,1.0518486819269013,0.8854397045686759,5.0,0.5191476156434308,7.532886045373517,65.54567793225891,"[0.2853544462349299, 0.47129582338935083, 0.30030495929821344]",1.0467885869455114
Arrangement,Cool,0.7707081314446691,Medium,0.2815219986881071,0.8553533307189395,7.646740904620593,0.8237266921433632,10.0,0.6820841977894163,6.603052316126385,,"[0.06550811830640402, 0.7543623044308017, 0.3014004452874567]",1.003375782000253
Combination,Warm,0.7710906279240795,,0.7631006894828808,,7.051112033256958,0.5821997118399337,,0.6816766676432919,6.246946707510112,87.86484205100686,"[0.9644682705032875, 0.4559078719817893, 0.15458287820994032]",1.0788826428743867
